AÑO,MES,PROVINCIA_DESTINO,CONTINENTE_ORIGEN,PAIS_ORIGEN,TURISTAS,PERNOCTACIONES,ESTANCIA_MEDIA.
2022,10,Córdoba,América,Perú,32,240,7.5
2022,10,Gipuzkoa,América,Argentina,297,2673,9
2022,10,Gipuzkoa,América,Brasil,289,2081,7.2
2022,10,Gipuzkoa,América,Canadá,664,3918,5.9
2022,10,Gipuzkoa,América,Chile,119,1023,8.6
2022,10,Gipuzkoa,América,Colombia,337,2999,8.9
2022,10,Gipuzkoa,América,Ecuador,62,465,7.5
2022,10,Gipuzkoa,América,Estados Unidos de América,7292,44481,6.1
2022,10,Gipuzkoa,América,Guatemala,31,291,9.4
2022,10,Gipuzkoa,América,Honduras,74,577,7.8
2022,10,Gipuzkoa,América,México,746,4625,6.2
2022,10,Gipuzkoa,América,Nicaragua,82,607,7.4
2022,10,Gipuzkoa,América,Perú,85,672,7.9
2022,10,Gipuzkoa,América,Uruguay,59,519,8.8
2022,10,Girona,América,Argentina,300,2550,8.5
2022,10,Girona,América,Brasil,464,3109,6.7
2022,10,Girona,América,Canadá,913,6117,6.7
2022,10,Girona,América,Chile,127,838,6.6
2022,10,Girona,América,Colombia,439,3468,7.9
2022,10,Girona,América,Ecuador,39,246,6.3
2022,10,Girona,América,Estados Unidos de América,6043,39280,6.5
2022,10,Girona,América,Honduras,137,891,6.5
2022,10,Girona,América,México,517,2533,4.9
2022,10,Girona,América,Perú,95,665,7
2022,10,Girona,América,Uruguay,61,512,8.4
2022,10,Girona,América,Venezuela,33,188,5.7
2022,10,Granada,América,Argentina,301,2077,6.9
2022,10,Granada,América,Brasil,275,2090,7.6
2022,10,Granada,América,Canadá,643,4180,6.5
2022,10,Granada,América,Chile,128,819,6.4
2022,10,Granada,América,Colombia,322,2673,8.3
2022,10,Granada,América,Ecuador,38,224,5.9
2022,10,Granada,América,Estados Unidos de América,5907,38986,6.6
2022,10,Granada,América,México,613,3739,6.1
2022,10,Granada,América,Panamá,31,260,8.4
2022,10,Granada,América,Perú,36,266,7.4
2022,10,Granada,América,Uruguay,35,287,8.2
2022,10,Granada,América,Venezuela,32,422,13.2
2022,10,Guadalajara,América,Argentina,34,235,6.9
2022,10,Guadalajara,América,Brasil,30,168,5.6
2022,10,Guadalajara,América,Chile,36,176,4.9
2022,10,Guadalajara,América,Colombia,207,1615,7.8
2022,10,Guadalajara,América,Estados Unidos de América,407,2686,6.6
2022,10,Guadalajara,América,México,126,655,5.2
2022,10,Guadalajara,América,Perú,52,380,7.3
2022,10,Huelva,América,Argentina,34,381,11.2
2022,10,Huelva,América,Brasil,189,1191,6.3
2022,10,Huelva,América,Canadá,83,440,5.3
2022,10,Huelva,América,Colombia,129,1290,10
2022,10,Huelva,América,Estados Unidos de América,604,4892,8.1
2022,10,Huelva,América,México,55,396,7.2
2022,10,Huesca,América,Argentina,35,287,8.2
2022,10,Huesca,América,Canadá,43,198,4.6
2022,10,Huesca,América,Colombia,122,1013,8.3
2022,10,Huesca,América,Estados Unidos de América,507,3853,7.6
2022,10,Huesca,América,México,88,546,6.2
2022,10,Illes Balears,América,Argentina,1373,14279,10.4
2022,10,Illes Balears,América,Brasil,1438,8340,5.8
2022,10,Illes Balears,América,Canadá,3491,21295,6.1
2022,10,Illes Balears,América,Chile,343,2264,6.6
2022,10,Illes Balears,América,Colombia,1590,13515,8.5
2022,10,Illes Balears,América,Costa Rica,40,248,6.2
2022,10,Illes Balears,América,Ecuador,132,1201,9.1
2022,10,Illes Balears,América,Estados Unidos de América,22792,120798,5.3
2022,10,Illes Balears,América,Guatemala,37,200,5.4
2022,10,Illes Balears,América,Honduras,119,488,4.1
2022,10,Illes Balears,América,México,1181,6732,5.7
2022,10,Illes Balears,América,Nicaragua,57,365,6.4
2022,10,Illes Balears,América,Panamá,44,211,4.8
2022,10,Illes Balears,América,Paraguay,129,1109,8.6
2022,10,Illes Balears,América,Perú,164,1410,8.6
2022,10,Illes Balears,América,República Dominicana,70,434,6.2
2022,10,Illes Balears,América,Uruguay,212,2353,11.1
2022,10,Illes Balears,América,Venezuela,53,583,11
2022,10,Jaén,América,Colombia,116,1044,9
2022,10,Jaén,América,Estados Unidos de América,408,3550,8.7
2022,10,Jaén,América,México,69,607,8.8
2022,10,La Rioja,América,Brasil,56,554,9.9
2022,10,La Rioja,América,Canadá,55,534,9.7
2022,10,La Rioja,América,Colombia,219,2190,10
2022,10,La Rioja,América,Estados Unidos de América,782,6882,8.8
2022,10,La Rioja,América,México,125,800,6.4
2022,10,La Rioja,América,Perú,34,299,8.8
2022,10,Las Palmas,América,Argentina,237,2133,9
2022,10,Las Palmas,América,Brasil,580,2494,4.3
2022,10,Las Palmas,América,Canadá,541,3246,6
2022,10,Las Palmas,América,Chile,81,656,8.1
2022,10,Las Palmas,América,Colombia,1086,9883,9.1
2022,10,Las Palmas,América,Ecuador,41,394,9.6
2022,10,Las Palmas,América,Estados Unidos de América,2727,18816,6.9
2022,10,Las Palmas,América,Honduras,53,392,7.4
2022,10,Las Palmas,América,México,193,1274,6.6
2022,10,Las Palmas,América,Panamá,62,391,6.3
2022,10,Las Palmas,América,Paraguay,37,318,8.6
2022,10,Las Palmas,América,Perú,45,293,6.5
2022,10,Las Palmas,América,Uruguay,91,701,7.7
2022,10,Las Palmas,América,Venezuela,81,818,10.1
2022,10,León,América,Argentina,30,291,9.7
2022,10,León,América,Brasil,73,679,9.3
2022,10,León,América,Canadá,72,792,11
2022,10,León,América,Colombia,132,1201,9.1
2022,10,León,América,Estados Unidos de América,1121,14797,13.2
2022,10,León,América,México,143,1173,8.2
2022,10,Lleida,América,Argentina,92,672,7.3
2022,10,Lleida,América,Brasil,70,560,8
2022,10,Lleida,América,Canadá,49,274,5.6
2022,10,Lleida,América,Chile,36,302,8.4
2022,10,Lleida,América,Colombia,230,2185,9.5
2022,10,Lleida,América,Estados Unidos de América,699,4893,7
2022,10,Lleida,América,México,126,743,5.9
2022,10,Lleida,América,Perú,40,340,8.5
2022,10,Lugo,América,Argentina,68,694,10.2
2022,10,Lugo,América,Brasil,77,493,6.4
2022,10,Lugo,América,Canadá,79,664,8.4
2022,10,Lugo,América,Colombia,155,1612,10.4
2022,10,Lugo,América,Estados Unidos de América,1389,12918,9.3
2022,10,Lugo,América,México,212,1526,7.2
2022,10,Lugo,América,Venezuela,31,412,13.3
2022,10,Madrid,América,Argentina,16054,102746,6.4
2022,10,Madrid,América,Bolivia,233,1421,6.1
2022,10,Madrid,América,Brasil,9714,64112,6.6
2022,10,Madrid,América,Canadá,5148,30888,6
2022,10,Madrid,América,Chile,4972,22374,4.5
2022,10,Madrid,América,Colombia,21919,116171,5.3
2022,10,Madrid,América,Costa Rica,1045,4912,4.7
2022,10,Madrid,América,Cuba,78,507,6.5
2022,10,Madrid,América,Ecuador,2444,15153,6.2
2022,10,Madrid,América,El Salvador,442,2519,5.7
2022,10,Madrid,América,Estados Unidos de América,78754,559153,7.1
2022,10,Madrid,América,Guatemala,1133,5778,5.1
2022,10,Madrid,América,Honduras,1235,6175,5
2022,10,Madrid,América,Jamaica,40,232,5.8
2022,10,Madrid,América,México,23281,109421,4.7
2022,10,Madrid,América,Nicaragua,476,2856,6
2022,10,Madrid,América,Panamá,1148,7232,6.3
2022,10,Madrid,América,Paraguay,1720,9632,5.6
2022,10,Madrid,América,Perú,9485,54065,5.7
2022,10,Madrid,América,República Dominicana,1962,11380,5.8
2022,10,Madrid,América,Uruguay,4382,21910,5
2022,10,Madrid,América,Venezuela,2450,20090,8.2
2022,10,Murcia,América,Argentina,72,691,9.6
2022,10,Murcia,América,Brasil,127,1130,8.9
2022,10,Murcia,América,Canadá,141,1015,7.2
2022,10,Murcia,América,Colombia,509,4937,9.7
2022,10,Murcia,América,Ecuador,153,1316,8.6
2022,10,Murcia,América,Estados Unidos de América,2004,13226,6.6
2022,10,Murcia,América,Honduras,57,302,5.3
2022,10,Murcia,América,México,162,1085,6.7
2022,10,Murcia,América,Nicaragua,59,437,7.4
2022,10,Murcia,América,Paraguay,31,350,11.3
2022,10,Murcia,América,Perú,57,559,9.8
2022,10,Murcia,América,Venezuela,37,414,11.2
2022,10,Málaga,América,Argentina,1217,13022,10.7
2022,10,Málaga,América,Brasil,573,4699,8.2
2022,10,Málaga,América,Canadá,3694,25858,7
2022,10,Málaga,América,Chile,212,1654,7.8
2022,10,Málaga,América,Colombia,856,8046,9.4
2022,10,Málaga,América,Costa Rica,44,422,9.6
2022,10,Málaga,América,Ecuador,119,833,7
2022,10,Málaga,América,Estados Unidos de América,13875,101288,7.3
2022,10,Málaga,América,Guatemala,31,313,10.1
2022,10,Málaga,América,Honduras,34,241,7.1
2022,10,Málaga,América,México,740,4736,6.4
2022,10,Málaga,América,Nicaragua,38,281,7.4
2022,10,Málaga,América,Panamá,48,350,7.3
2022,10,Málaga,América,Paraguay,224,1770,7.9
2022,10,Málaga,América,Perú,118,1333,11.3
2022,10,Málaga,América,Uruguay,109,1134,10.4
2022,10,Málaga,América,Venezuela,97,1019,10.5
2022,10,Navarra,América,Argentina,77,747,9.7
2022,10,Navarra,América,Brasil,186,2027,10.9
2022,10,Navarra,América,Canadá,132,1148,8.7
2022,10,Navarra,América,Chile,61,519,8.5
2022,10,Navarra,América,Colombia,358,3437,9.6
2022,10,Navarra,América,Ecuador,74,622,8.4
2022,10,Navarra,América,Estados Unidos de América,1772,18074,10.2
2022,10,Navarra,América,México,312,2309,7.4
2022,10,Navarra,América,Perú,98,1156,11.8
2022,10,Ourense,América,Argentina,49,544,11.1
2022,10,Ourense,América,Brasil,180,1530,8.5
2022,10,Ourense,América,Colombia,84,882,10.5
2022,10,Ourense,América,Estados Unidos de América,451,3834,8.5
2022,10,Ourense,América,México,201,1608,8
2022,10,Ourense,América,Venezuela,44,400,9.1
2022,10,Palencia,América,Colombia,38,296,7.8
2022,10,Palencia,América,Estados Unidos de América,181,2371,13.1
2022,10,Pontevedra,América,Argentina,251,2510,10
2022,10,Pontevedra,América,Brasil,800,5680,7.1
2022,10,Pontevedra,América,Canadá,241,1591,6.6
2022,10,Pontevedra,América,Chile,83,448,5.4
2022,10,Pontevedra,América,Colombia,227,2111,9.3
2022,10,Pontevedra,América,Ecuador,41,353,8.6
2022,10,Pontevedra,América,Estados Unidos de América,3995,44744,11.2
2022,10,Pontevedra,América,México,390,3003,7.7
2022,10,Pontevedra,América,Perú,84,680,8.1
2022,10,Pontevedra,América,Uruguay,88,862,9.8
2022,10,Pontevedra,América,Venezuela,109,1090,10
2022,10,Salamanca,América,Argentina,60,462,7.7
2022,10,Salamanca,América,Brasil,327,1635,5
2022,10,Salamanca,América,Canadá,135,851,6.3
2022,10,Salamanca,América,Chile,58,412,7.1
2022,10,Salamanca,América,Colombia,133,1051,7.9
2022,10,Salamanca,América,Ecuador,30,279,9.3
2022,10,Salamanca,América,Estados Unidos de América,1562,9060,5.8
2022,10,Salamanca,América,México,274,1507,5.5
2022,10,Salamanca,América,Perú,53,445,8.4
2022,10,Santa Cruz de Tenerife,América,Argentina,221,1989,9
2022,10,Santa Cruz de Tenerife,América,Brasil,194,1067,5.5
2022,10,Santa Cruz de Tenerife,América,Canadá,563,3547,6.3
2022,10,Santa Cruz de Tenerife,América,Chile,72,504,7
2022,10,Santa Cruz de Tenerife,América,Colombia,553,4811,8.7
2022,10,Santa Cruz de Tenerife,América,Estados Unidos de América,3291,21062,6.4
2022,10,Santa Cruz de Tenerife,América,México,203,1340,6.6
2022,10,Santa Cruz de Tenerife,América,Panamá,43,370,8.6
2022,10,Santa Cruz de Tenerife,América,Paraguay,31,214,6.9
2022,10,Santa Cruz de Tenerife,América,Uruguay,74,740,10
2022,10,Santa Cruz de Tenerife,América,Venezuela,390,4797,12.3
2022,10,Segovia,América,Argentina,35,200,5.7
2022,10,Segovia,América,Brasil,58,499,8.6
2022,10,Segovia,América,Canadá,35,242,6.9
2022,10,Segovia,América,Colombia,83,714,8.6
2022,10,Segovia,América,Estados Unidos de América,739,4951,6.7
2022,10,Segovia,América,México,128,627,4.9
2022,10,Segovia,América,Perú,32,256,8
2022,10,Sevilla,América,Argentina,415,3735,9
2022,10,Sevilla,América,Brasil,897,5831,6.5
2022,10,Sevilla,América,Canadá,1560,9048,5.8
2022,10,Sevilla,América,Chile,190,1178,6.2
2022,10,Sevilla,América,Colombia,660,5676,8.6
2022,10,Sevilla,América,Costa Rica,33,267,8.1
2022,10,Sevilla,América,Ecuador,87,766,8.8
2022,10,Sevilla,América,Estados Unidos de América,12203,95183,7.8
2022,10,Sevilla,América,Guatemala,32,330,10.3
2022,10,Sevilla,América,Honduras,46,377,8.2
2022,10,Sevilla,América,México,905,5702,6.3
2022,10,Sevilla,América,Nicaragua,143,1101,7.7
2022,10,Sevilla,América,Panamá,39,312,8
2022,10,Sevilla,América,Paraguay,45,284,6.3
2022,10,Sevilla,América,Perú,184,1858,10.1
2022,10,Sevilla,América,República Dominicana,34,248,7.3
2022,10,Sevilla,América,Uruguay,88,669,7.6
2022,10,Sevilla,América,Venezuela,86,688,8
2022,10,Soria,América,Colombia,49,676,13.8
2022,10,Soria,América,Estados Unidos de América,136,1238,9.1
2022,10,Soria,América,México,42,214,5.1
2022,10,Tarragona,América,Argentina,263,2209,8.4
2022,10,Tarragona,América,Brasil,204,1673,8.2
2022,10,Tarragona,América,Canadá,182,1201,6.6
2022,10,Tarragona,América,Chile,77,616,8
2022,10,Tarragona,América,Colombia,495,4703,9.5
2022,10,Tarragona,América,Estados Unidos de América,1638,10811,6.6
2022,10,Tarragona,América,México,201,1186,5.9
2022,10,Tarragona,América,Perú,65,624,9.6
2022,10,Tarragona,América,Uruguay,40,448,11.2
2022,10,Tarragona,América,Venezuela,36,418,11.6
2022,10,Teruel,América,Colombia,46,547,11.9
2022,10,Teruel,América,Estados Unidos de América,163,1337,8.2
2022,10,Toledo,América,Argentina,117,655,5.6
2022,10,Toledo,América,Brasil,105,819,7.8
2022,10,Toledo,América,Canadá,78,476,6.1
2022,10,Toledo,América,Chile,56,246,4.4
2022,10,Toledo,América,Colombia,450,4095,9.1
2022,10,Toledo,América,Ecuador,46,331,7.2
2022,10,Toledo,América,Estados Unidos de América,1423,9250,6.5
2022,10,Toledo,América,México,309,1452,4.7
2022,10,Toledo,América,Perú,68,605,8.9
2022,10,Toledo,América,Venezuela,50,510,10.2
2022,10,Total Nacional,América,Argentina,31169,231988,7.4
2022,10,Total Nacional,América,Bahamas,75,328,4.4
2022,10,Total Nacional,América,Barbados,49,204,4.2
2022,10,Total Nacional,América,Bolivia,634,4720,7.4
2022,10,Total Nacional,América,Brasil,27910,186515,6.7
2022,10,Total Nacional,América,Canadá,38457,226307,5.9
2022,10,Total Nacional,América,Chile,10175,55133,5.4
2022,10,Total Nacional,América,Colombia,46462,323910,7
2022,10,Total Nacional,América,Costa Rica,1811,10434,5.8
2022,10,Total Nacional,América,Cuba,230,1475,6.4
2022,10,Total Nacional,América,Ecuador,5033,35219,7
2022,10,Total Nacional,América,El Salvador,935,6558,7
2022,10,Total Nacional,América,Estados Unidos de América,335637,2163901,6.4
2022,10,Total Nacional,América,Guatemala,2070,11396,5.5
2022,10,Total Nacional,América,Honduras,3092,18545,6
2022,10,Total Nacional,América,Jamaica,146,766,5.2
2022,10,Total Nacional,América,México,47209,247365,5.2
2022,10,Total Nacional,América,Nicaragua,1597,11795,7.4
2022,10,Total Nacional,América,Panamá,2341,15542,6.6
2022,10,Total Nacional,América,Paraguay,3388,21371,6.3
2022,10,Total Nacional,América,Perú,14782,96431,6.5
2022,10,Total Nacional,América,República Dominicana,2935,18379,6.3
2022,10,Total Nacional,América,Surinam,44,116,2.6
2022,10,Total Nacional,América,Trinidad y Tobago,148,748,5.1
2022,10,Total Nacional,América,Uruguay,6590,42061,6.4
2022,10,Total Nacional,América,Venezuela,5258,49020,9.3
2022,10,Valencia/València,América,Argentina,848,8565,10.1
2022,10,Valencia/València,América,Brasil,611,5010,8.2
2022,10,Valencia/València,América,Canadá,1001,6406,6.4
2022,10,Valencia/València,América,Chile,273,1693,6.2
2022,10,Valencia/València,América,Colombia,2007,18464,9.2
2022,10,Valencia/València,América,Ecuador,190,1824,9.6
2022,10,Valencia/València,América,El Salvador,31,152,4.9
2022,10,Valencia/València,América,Estados Unidos de América,9367,75873,8.1
2022,10,Valencia/València,América,Guatemala,54,286,5.3
2022,10,Valencia/València,América,Honduras,189,1191,6.3
2022,10,Valencia/València,América,México,1014,6591,6.5
2022,10,Valencia/València,América,Nicaragua,36,313,8.7
2022,10,Valencia/València,América,Panamá,73,599,8.2
2022,10,Valencia/València,América,Paraguay,98,578,5.9
2022,10,Valencia/València,América,Perú,266,2474,9.3
2022,10,Valencia/València,América,República Dominicana,55,396,7.2
2022,10,Valencia/València,América,Uruguay,105,1071,10.2
2022,10,Valencia/València,América,Venezuela,269,3201,11.9
2022,10,Valladolid,América,Argentina,31,239,7.7
2022,10,Valladolid,América,Brasil,109,948,8.7
2022,10,Valladolid,América,Canadá,50,275,5.5
2022,10,Valladolid,América,Colombia,195,1677,8.6
2022,10,Valladolid,América,Estados Unidos de América,621,5216,8.4
2022,10,Valladolid,América,México,170,1122,6.6
2022,10,Zamora,América,Brasil,68,218,3.2
2022,10,Zamora,América,Estados Unidos de América,215,2000,9.3
2022,10,Zamora,América,México,41,242,5.9
2022,10,Zaragoza,América,Argentina,84,706,8.4
2022,10,Zaragoza,América,Brasil,137,1247,9.1
2022,10,Zaragoza,América,Canadá,84,487,5.8
2022,10,Zaragoza,América,Chile,50,335,6.7
2022,10,Zaragoza,América,Colombia,501,3908,7.8
2022,10,Zaragoza,América,Ecuador,56,566,10.1
2022,10,Zaragoza,América,Estados Unidos de América,1366,11201,8.2
2022,10,Zaragoza,América,México,305,2044,6.7
2022,10,Zaragoza,América,Nicaragua,138,1325,9.6
2022,10,Zaragoza,América,Perú,91,846,9.3
2022,10,Zaragoza,América,Venezuela,35,273,7.8
2022,10,Ávila,América,Brasil,37,222,6
2022,10,Ávila,América,Colombia,80,776,9.7
2022,10,Ávila,América,Estados Unidos de América,437,2578,5.9
2022,10,Ávila,América,México,95,399,4.2
2022,11,A Coruña,América,Argentina,234,2668,11.4
2022,11,A Coruña,América,Brasil,586,3399,5.8
2022,11,A Coruña,América,Canadá,667,5603,8.4
2022,11,A Coruña,América,Chile,53,323,6.1
2022,11,A Coruña,América,Colombia,335,2982,8.9
2022,11,A Coruña,América,Estados Unidos de América,2478,23789,9.6
2022,11,A Coruña,América,México,376,2369,6.3
2022,11,A Coruña,América,Panamá,38,475,12.5
2022,11,A Coruña,América,Perú,103,845,8.2
2022,11,A Coruña,América,Uruguay,64,710,11.1
2022,11,A Coruña,América,Venezuela,135,1985,14.7
2022,11,Albacete,América,Colombia,137,1302,9.5
2022,11,Albacete,América,Estados Unidos de América,130,1170,9
2022,11,Albacete,América,México,68,626,9.2
2022,11,Alicante/Alacant,América,Argentina,671,7113,10.6
2022,11,Alicante/Alacant,América,Brasil,438,3154,7.2
2022,11,Alicante/Alacant,América,Canadá,536,3645,6.8
2022,11,Alicante/Alacant,América,Chile,118,1015,8.6
2022,11,Alicante/Alacant,América,Colombia,1624,15266,9.4
2022,11,Alicante/Alacant,América,Ecuador,82,771,9.4
2022,11,Alicante/Alacant,América,Estados Unidos de América,3931,33414,8.5
2022,11,Alicante/Alacant,América,México,506,3238,6.4
2022,11,Alicante/Alacant,América,Paraguay,74,562,7.6
2022,11,Alicante/Alacant,América,Perú,106,1283,12.1
2022,11,Alicante/Alacant,América,Uruguay,75,855,11.4
2022,11,Alicante/Alacant,América,Venezuela,136,1809,13.3
2022,11,Almería,América,Argentina,108,1069,9.9
2022,11,Almería,América,Brasil,136,898,6.6
2022,11,Almería,América,Canadá,109,687,6.3
2022,11,Almería,América,Colombia,243,2819,11.6
2022,11,Almería,América,Estados Unidos de América,1213,7399,6.1
2022,11,Almería,América,México,123,701,5.7
2022,11,Almería,América,Perú,58,470,8.1
2022,11,Araba/Álava,América,Brasil,45,378,8.4
2022,11,Araba/Álava,América,Colombia,205,2235,10.9
2022,11,Araba/Álava,América,Estados Unidos de América,334,2305,6.9
2022,11,Araba/Álava,América,México,105,861,8.2
2022,11,Asturias,América,Argentina,152,1566,10.3
2022,11,Asturias,América,Brasil,93,846,9.1
2022,11,Asturias,América,Canadá,39,312,8
2022,11,Asturias,América,Chile,44,484,11
2022,11,Asturias,América,Colombia,333,3164,9.5
2022,11,Asturias,América,Estados Unidos de América,922,8390,9.1
2022,11,Asturias,América,México,476,3665,7.7
2022,11,Asturias,América,Paraguay,50,400,8
2022,11,Asturias,América,Perú,60,450,7.5
2022,11,Asturias,América,Venezuela,57,804,14.1
2022,11,Badajoz,América,Argentina,49,338,6.9
2022,11,Badajoz,América,Brasil,200,1220,6.1
2022,11,Badajoz,América,Colombia,101,788,7.8
2022,11,Badajoz,América,Estados Unidos de América,435,4437,10.2
2022,11,Badajoz,América,México,80,680,8.5
2022,11,Barcelona,América,Argentina,5988,40718,6.8
2022,11,Barcelona,América,Bolivia,172,1582,9.2
2022,11,Barcelona,América,Brasil,7318,48299,6.6
2022,11,Barcelona,América,Canadá,6692,32791,4.9
2022,11,Barcelona,América,Chile,2117,12067,5.7
2022,11,Barcelona,América,Colombia,5381,38743,7.2
2022,11,Barcelona,América,Costa Rica,205,1415,6.9
2022,11,Barcelona,América,Cuba,39,265,6.8
2022,11,Barcelona,América,Ecuador,707,5303,7.5
2022,11,Barcelona,América,El Salvador,192,1402,7.3
2022,11,Barcelona,América,Estados Unidos de América,68145,327096,4.8
2022,11,Barcelona,América,Guatemala,314,1601,5.1
2022,11,Barcelona,América,Honduras,668,4676,7
2022,11,Barcelona,América,México,9514,49473,5.2
2022,11,Barcelona,América,Nicaragua,94,649,6.9
2022,11,Barcelona,América,Panamá,418,2759,6.6
2022,11,Barcelona,América,Paraguay,517,3671,7.1
2022,11,Barcelona,América,Perú,2872,22402,7.8
2022,11,Barcelona,América,República Dominicana,254,2032,8
2022,11,Barcelona,América,Uruguay,434,3863,8.9
2022,11,Barcelona,América,Venezuela,633,6900,10.9
2022,11,Bizkaia,América,Argentina,132,1122,8.5
2022,11,Bizkaia,América,Brasil,180,1512,8.4
2022,11,Bizkaia,América,Canadá,136,802,5.9
2022,11,Bizkaia,América,Chile,86,705,8.2
2022,11,Bizkaia,América,Colombia,554,4764,8.6
2022,11,Bizkaia,América,Ecuador,38,285,7.5
2022,11,Bizkaia,América,Estados Unidos de América,1815,12342,6.8
2022,11,Bizkaia,América,Honduras,62,391,6.3
2022,11,Bizkaia,América,México,333,2298,6.9
2022,11,Bizkaia,América,Nicaragua,84,563,6.7
2022,11,Bizkaia,América,Paraguay,113,859,7.6
2022,11,Bizkaia,América,Perú,74,548,7.4
2022,11,Bizkaia,América,Venezuela,47,437,9.3
2022,11,Burgos,América,Argentina,46,294,6.4
2022,11,Burgos,América,Brasil,66,647,9.8
2022,11,Burgos,América,Colombia,184,1674,9.1
2022,11,Burgos,América,Estados Unidos de América,370,3219,8.7
2022,11,Burgos,América,México,152,973,6.4
2022,11,Cantabria,América,Argentina,72,677,9.4
2022,11,Cantabria,América,Brasil,54,594,11
2022,11,Cantabria,América,Canadá,32,301,9.4
2022,11,Cantabria,América,Colombia,306,2846,9.3
2022,11,Cantabria,América,Estados Unidos de América,645,6773,10.5
2022,11,Cantabria,América,México,252,1714,6.8
2022,11,Cantabria,América,Perú,85,714,8.4
2022,11,Cantabria,América,Venezuela,34,326,9.6
2022,11,Castellón/Castelló,América,Argentina,71,476,6.7
2022,11,Castellón/Castelló,América,Brasil,46,442,9.6
2022,11,Castellón/Castelló,América,Canadá,89,418,4.7
2022,11,Castellón/Castelló,América,Colombia,437,4239,9.7
2022,11,Castellón/Castelló,América,Estados Unidos de América,782,5161,6.6
2022,11,Castellón/Castelló,América,México,113,859,7.6
2022,11,Castellón/Castelló,América,Perú,62,694,11.2
2022,11,Castellón/Castelló,América,Venezuela,35,431,12.3
2022,11,Ceuta,América,Brasil,66,224,3.4
2022,11,Ceuta,América,Estados Unidos de América,643,1865,2.9
2022,11,Ciudad Real,América,Argentina,35,182,5.2
2022,11,Ciudad Real,América,Colombia,134,965,7.2
2022,11,Ciudad Real,América,Estados Unidos de América,263,2025,7.7
2022,11,Ciudad Real,América,México,47,291,6.2
2022,11,Cuenca,América,Argentina,44,286,6.5
2022,11,Cuenca,América,Brasil,35,221,6.3
2022,11,Cuenca,América,Colombia,129,1122,8.7
2022,11,Cuenca,América,Estados Unidos de América,190,1710,9
2022,11,Cuenca,América,México,77,639,8.3
2022,11,Cáceres,América,Brasil,64,397,6.2
2022,11,Cáceres,América,Colombia,66,561,8.5
2022,11,Cáceres,América,Estados Unidos de América,275,2228,8.1
2022,11,Cáceres,América,México,83,415,5
2022,11,Cádiz,América,Argentina,321,1894,5.9
2022,11,Cádiz,América,Brasil,349,1710,4.9
2022,11,Cádiz,América,Canadá,398,2189,5.5
2022,11,Cádiz,América,Chile,59,354,6
2022,11,Cádiz,América,Colombia,231,2449,10.6
2022,11,Cádiz,América,Estados Unidos de América,11895,64233,5.4
2022,11,Cádiz,América,Honduras,56,403,7.2
2022,11,Cádiz,América,México,283,1896,6.7
2022,11,Cádiz,América,Panamá,50,270,5.4
2022,11,Cádiz,América,Perú,40,364,9.1
2022,11,Córdoba,América,Argentina,76,623,8.2
2022,11,Córdoba,América,Brasil,89,712,8
2022,11,Córdoba,América,Canadá,90,540,6
2022,11,Córdoba,América,Chile,31,149,4.8
2022,11,Córdoba,América,Colombia,147,1073,7.3
2022,11,Córdoba,América,Estados Unidos de América,901,6848,7.6
2022,11,Córdoba,América,México,182,1110,6.1
2022,11,Gipuzkoa,América,Argentina,156,1154,7.4
2022,11,Gipuzkoa,América,Brasil,175,1488,8.5
2022,11,Gipuzkoa,América,Canadá,193,1197,6.2
2022,11,Gipuzkoa,América,Chile,79,593,7.5
2022,11,Gipuzkoa,América,Colombia,278,2363,8.5
2022,11,Gipuzkoa,América,Estados Unidos de América,2534,16724,6.6
2022,11,Gipuzkoa,América,Honduras,86,722,8.4
2022,11,Gipuzkoa,América,México,492,3247,6.6
2022,11,Gipuzkoa,América,Nicaragua,61,519,8.5
2022,11,Gipuzkoa,América,Perú,42,286,6.8
2022,11,Girona,América,Argentina,237,2133,9
2022,11,Girona,América,Brasil,280,2212,7.9
2022,11,Girona,América,Canadá,282,1607,5.7
2022,11,Girona,América,Chile,109,763,7
2022,11,Girona,América,Colombia,364,3422,9.4
2022,11,Girona,América,Ecuador,30,219,7.3
2022,11,Girona,América,Estados Unidos de América,3443,19969,5.8
2022,11,Girona,América,Honduras,139,917,6.6
2022,11,Girona,América,México,639,3898,6.1
2022,11,Girona,América,Panamá,35,235,6.7
2022,11,Girona,América,Perú,53,435,8.2
2022,11,Girona,América,Uruguay,48,552,11.5
2022,11,Girona,América,Venezuela,41,492,12
2022,11,Granada,América,Argentina,274,2466,9
2022,11,Granada,América,Brasil,237,1659,7
2022,11,Granada,América,Canadá,339,2000,5.9
2022,11,Granada,América,Chile,112,851,7.6
2022,11,Granada,América,Colombia,313,2911,9.3
2022,11,Granada,América,Estados Unidos de América,4022,22925,5.7
2022,11,Granada,América,Honduras,41,312,7.6
2022,11,Granada,América,México,497,2783,5.6
2022,11,Granada,América,Perú,56,476,8.5
2022,11,Granada,América,Venezuela,43,654,15.2
2022,11,Guadalajara,América,Argentina,47,291,6.2
2022,11,Guadalajara,América,Brasil,45,324,7.2
2022,11,Guadalajara,América,Colombia,218,1591,7.3
2022,11,Guadalajara,América,Estados Unidos de América,331,2152,6.5
2022,11,Guadalajara,América,México,111,588,5.3
2022,11,Guadalajara,América,Perú,73,591,8.1
